MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
oscarformen_puzzles_014,Lemon,メロン食べた夜,歌詞の空耳に注意,夜にメロン食べがち説,True,oscarformen_puzzles,https://oscar-formen.com/content/puzzles-and-misheard-words/,,,日本語,"['日本語', '聞き間違い', '空耳', '音楽']",['音楽']
oscarformen_puzzles_015,たこ焼き,たこの雪,子どもの空耳,子どもの空耳,True,oscarformen_puzzles,https://oscar-formen.com/content/puzzles-and-misheard-words/,,,日本語,"['日本語', '聞き間違い', '空耳', '子ども']",['家庭']
oscarformen_puzzles_016,イルカショー,ビルかしょー,子どもの空耳,子どもの空耳,True,oscarformen_puzzles,https://oscar-formen.com/content/puzzles-and-misheard-words/,,,日本語,"['日本語', '聞き間違い', '空耳', '子ども']",['家庭']
oscarformen_puzzles_017,おしりふき,おしり服,子どもの空耳,子どもの空耳,True,oscarformen_puzzles,https://oscar-formen.com/content/puzzles-and-misheard-words/,,,日本語,"['日本語', '聞き間違い', '空耳', '子ども']",['家庭']
oscarformen_puzzles_018,共有フォルダ,恐竜フォルダ,職場の空耳,職場の空耳,True,oscarformen_puzzles,https://oscar-formen.com/content/puzzles-and-misheard-words/,,,日本語,"['日本語', '聞き間違い', '空耳', '職場']",['職場']
oscarformen_puzzles_019,上司が昇進した,上司が小心者,職場の空耳,職場の空耳,True,oscarformen_puzzles,https://oscar-formen.com/content/puzzles-and-misheard-words/,,,日本語,"['日本語', '聞き間違い', '空耳', '職場']",['職場']
oscarformen_puzzles_020,プリンター詰まってます,プリンター、詰まってます（キレ気味）,言い方で変化,職場の空耳,True,oscarformen_puzzles,https://oscar-formen.com/content/puzzles-and-misheard-words/,,,日本語,"['日本語', '聞き間違い', '空耳', '職場']",['職場']
oscarformen_puzzles_021,試食コーナーへどうぞ,秘書コーナーへどうぞ,スーパーでの空耳,スーパーでの空耳,True,oscarformen_puzzles,https://oscar-formen.com/content/puzzles-and-misheard-words/,,,日本語,"['日本語', '聞き間違い', '空耳', 'スーパー']",['スーパー']
oscarformen_puzzles_022,ハートがキュンってなる,アートが寸ってなる,カップルの会話,カップルの空耳,True,oscarformen_puzzles,https://oscar-formen.com/content/puzzles-and-misheard-words/,,,日本語,"['日本語', '聞き間違い', '空耳', 'カップル']",['日常生活']
oscarformen_puzzles_023,生ひとつですね？,名前ひとつですね？,居酒屋での空耳,居酒屋での空耳,True,oscarformen_puzzles,https://oscar-formen.com/content/puzzles-and-misheard-words/,,,日本語,"['日本語', '聞き間違い', '空耳', '居酒屋']",['居酒屋']
